OG0000470|HSAP|Homo_sapiens_HSA|NP_001334630.1	PTHR14514:SF0	CENTROSOMAL PROTEIN OF 68 KDA-RELATED	0	1060.1	1-889
OG0001554|DMEL|Drosophila_melanogaster_DME|NP_001036268.2	PTHR10288:SF93	INSULIN-LIKE GROWTH FACTOR 2 MRNA-BINDING PROTEIN 2	7.1e-181	602.9	36-602
OG0005263|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_028384-T1	PTHR12458:SF8	CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 20	9.8e-111	368.1	1-189
OG0003241|DMEL|Drosophila_melanogaster_DME|NP_001033931.1	PTHR22603:SF71	CHOLINE KINASE A	7e-55	186.9	21-239
OG0006770|HSAP|Homo_sapiens_HSA|NP_001245324.1	PTHR28572:SF1	COILED-COIL DOMAIN-CONTAINING PROTEIN 103	1.1e-78	264.6	2-241
OG0007415|DMEL|Drosophila_melanogaster_DME|NP_523598.2	PTHR11545:SF2	39S RIBOSOMAL PROTEIN L13, MITOCHONDRIAL	7.1e-43	146.1	5-142
OG0002370|DMEL|Drosophila_melanogaster_DME|NP_001096913.1	PTHR23092:SF24	NON-CANONICAL POLY(A) RNA POLYMERASE PAPD7	1.6e-182	609.4	13-571
OG0000173|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_012096-T1	PTHR23055:SF156	NEURONAL CALCIUM SENSOR 1	1.3e-71	240.5	18-163
OG0002030|DMEL|Drosophila_melanogaster_DME|NP_001285087.1	PTHR10969:SF20	GAMMA-AMINOBUTYRIC ACID RECEPTOR-ASSOCIATED PROTEIN	5.8e-56	188.3	5-92
OG0010210|DMEL|Drosophila_melanogaster_DME|NP_001287273.1	PTHR10458:SF11	PEPTIDE DEFORMYLASE, MITOCHONDRIAL	4.5e-31	108.0	29-136
OG0000591|DMEL|Drosophila_melanogaster_DME|NP_001259461.1	PTHR24410:SF23	HL07962P	1.9e-138	463.2	79-565
OG0000100|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_000468-T1	PTHR24034	FAMILY NOT NAMED	7.7e-42	144.8	16-186
OG0005755|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_014459-T1	PTHR12052:SF5	THIOREDOXIN-LIKE PROTEIN 4A	3.2e-82	273.7	1-142
OG0001123|HSAP|Homo_sapiens_HSA|NP_001035089.1	PTHR10398	AFADIN	0	2812.9	6-1647
OG0010942|DMEL|Drosophila_melanogaster_DME|NP_573239.1	PTHR43289	FAMILY NOT NAMED	1.2e-45	157.1	21-247
OG0010595|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_030094-T1	PTHR24270	FAMILY NOT NAMED	7.8e-164	547.5	1272-1274
OG0000120|HSAP|Homo_sapiens_HSA|NP_001029082.1	PTHR10131:SF83	TNF RECEPTOR-ASSOCIATED FACTOR 5	0	1044.2	1-557
OG0001050|DMEL|Drosophila_melanogaster_DME|NP_001286604.1	PTHR24361:SF324	MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE KINASE 5	2.6e-243	810.7	14-843
OG0001871|HSAP|Homo_sapiens_HSA|NP_001238806.1	PTHR21646:SF45	UBIQUITIN CARBOXYL-TERMINAL HYDROLASE 4	2.2e-154	516.2	4-236
OG0005333|HSAP|Homo_sapiens_HSA|NP_001340940.1	PTHR11259:SF4	RAS-RELATED GTP-BINDING PROTEIN B	3.8e-236	783.6	1-336
OG0001271|HSAP|Homo_sapiens_HSA|NP_001284602.1	PTHR12460:SF17	REGULATION OF NUCLEAR PRE-MRNA DOMAIN-CONTAINING PROTEIN 2	0	1259.2	17-868
OG0000473|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_003430-T1	PTHR46769:SF1	FIBROCYSTIN	0	1104.1	3-2364
OG0000265|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_020452-T3	PTHR42757	FAMILY NOT NAMED	0	1022.3	1058-1058
OG0000197|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_016665-T1	PTHR47508	FAMILY NOT NAMED	1.3e-72	246.0	1069-1062
OG0004926|DMEL|Drosophila_melanogaster_DME|NP_001097605.1	PTHR16047:SF7	E3 UBIQUITIN-PROTEIN LIGASE RFWD3	1.4e-35	123.5	3-174
OG0006609|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_009597-T1	PTHR14140:SF2	E3 UBIQUITIN-PROTEIN LIGASE UHRF1	0	1098.8	1-862
OG0006400|DMEL|Drosophila_melanogaster_DME|NP_609837.1	PTHR13513	E3 UBIQUITIN-PROTEIN LIGASE UBR7	2.3e-107	359.8	9-394
OG0000589|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_022127-T1	PTHR13710:SF72	ATP-DEPENDENT DNA HELICASE Q1	1.4e-12	47.4	5-154
OG0000538|DMEL|Drosophila_melanogaster_DME|NP_001262397.1	PTHR23042:SF76	ARYL HYDROCARBON RECEPTOR NUCLEAR TRANSLOCATOR HOMOLOG	2.4e-212	706.4	1-526
OG0002028|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_005950-T1	PTHR45951:SF3	PROTEIN DISPATCHED	2.4e-31	109.1	162-101
OG0001915|DMEL|Drosophila_melanogaster_DME|NP_609528.3	PTHR11051:SF8	PROTEIN-GLUCOSYLGALACTOSYLHYDROXYLYSINE GLUCOSIDASE	9.2e-189	629.7	25-691
OG0004861|DMEL|Drosophila_melanogaster_DME|NP_523817.1	PTHR10335:SF4	RRNA 2'-O-METHYLTRANSFERASE FIBRILLARIN	1.9e-156	520.6	3-343
OG0000999|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_012588-T1	PTHR14130	3BP-1 RELATED RHOGAP	1.3e-156	523.7	2-628
OG0001853|DMEL|Drosophila_melanogaster_DME|NP_610599.3	PTHR46097:SF3	G PROTEIN-COUPLED RECEPTOR KINASE INTERACTING ARFGAP	3.4e-258	859.6	39-730
OG0000012|DMEL|Drosophila_melanogaster_DME|NP_001036396.2	PTHR23050:SF218	CENTRIN-1	7.7e-81	270.3	21-180
OG0000584|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_001179-T1	PTHR11255:SF48	DIACYLGLYCEROL KINASE 1	3.3e-153	511.9	1-296
OG0000850|HSAP|Homo_sapiens_HSA|NP_001139504.1	PTHR23065:SF8	F-BAR DOMAIN ONLY PROTEIN 2	0	1545.9	1-775
OG0002821|HSAP|Homo_sapiens_HSA|NP_001307452.1	PTHR10838:SF19	SYNAPTOGYRIN-2-RELATED	5.9e-65	219.6	1-113
OG0001382|HSAP|Homo_sapiens_HSA|NP_001123910.1	PTHR11915:SF226	SPECTRIN BETA CHAIN, NON-ERYTHROCYTIC 1	0	1031.5	1058-180
OG0000344|HSAP|Homo_sapiens_HSA|NP_001014986.1	PTHR10404:SF38	N-ACETYLATED-ALPHA-LINKED ACIDIC DIPEPTIDASE 2	0	1243.8	17-718
OG0002311|DMEL|Drosophila_melanogaster_DME|NP_536738.3	PTHR45668:SF3	SERINE/THREONINE-PROTEIN PHOSPHATASE RDGC	3.6e-231	769.9	78-712
OG0001270|HSAP|Homo_sapiens_HSA|NP_001317691.1	PTHR34491	FAMILY NOT NAMED	0	1055.9	1-1766
OG0004509|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_001517-T1	PTHR11205:SF34	40S RIBOSOMAL PROTEIN S5	4.3e-120	399.0	29-224
OG0001546|DMEL|Drosophila_melanogaster_DME|NP_001285494.1	PTHR22957:SF355	TBC (TRE-2/BUB2/CDC16) DOMAIN FAMILY	0	1116.6	176-1154
OG0002201|HSAP|Homo_sapiens_HSA|NP_000234.1	PTHR24103:SF606	PYRIN	0	1024.5	2-781
OG0003086|HSAP|Homo_sapiens_HSA|NP_001243764.1	PTHR46064	FAMILY NOT NAMED	4.4e-172	572.7	13-426
OG0004654|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_020292-T1	PTHR11242	ARYL HYDROCARBON RECEPTOR INTERACTING PROTEIN RELATED	5.6e-120	401.1	11-324
OG0001254|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_029475-T1	PTHR43173:SF12	AARF DOMAIN-CONTAINING KINASE 1	1.3e-127	427.1	513-512
OG0010942|HSAP|Homo_sapiens_HSA|NP_001265874.1	PTHR43289:SF6	LYMPHOKINE-ACTIVATED KILLER T-CELL-ORIGINATED PROTEIN KINASE-RELATED	5.2e-52	178.1	28-323
OG0000827|HSAP|Homo_sapiens_HSA|NP_001159605.1	PTHR45739	FAMILY NOT NAMED	0	1323.2	144-1954
OG0000881|HSAP|Homo_sapiens_HSA|NP_001035930.1	PTHR11480:SF36	PROSAPOSIN	2.7e-293	973.9	1-527
OG0002605|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_008725-T1	PTHR10350	NUCLEAR PORE COMPLEX PROTEIN NUP155	0	1350.4	13-1369
OG0000109|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_000718-T1	PTHR24372:SF69	SUBFAMILY NOT NAMED	3.2e-138	463.2	442-374
OG0006249|HSAP|Homo_sapiens_HSA|NP_001271342.1	PTHR43710:SF2	2-HYDROXYACYL-COA LYASE 1	1.6e-282	938.3	12-551
OG0001915|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_012279-T1	PTHR11051:SF8	PROTEIN-GLUCOSYLGALACTOSYLHYDROXYLYSINE GLUCOSIDASE	3.5e-49	168.1	3-187
OG0000024|HSAP|Homo_sapiens_HSA|NP_000070.1	PTHR18945:SF74	ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA	2.7e-234	778.7	24-451
OG0001050|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_039611-T1	PTHR24361:SF324	MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE KINASE 5	3.1e-222	741.0	5-765
OG0000506|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_014846-T1	PTHR24416:SF317	MUSCLE, SKELETAL RECEPTOR TYROSINE-PROTEIN KINASE	6.2e-75	253.8	221-388
OG0000296|HSAP|Homo_sapiens_HSA|NP_000205.1	PTHR24044:SF443	PROTEIN SERRATE	0	1027.2	31-1172
OG0001453|HSAP|Homo_sapiens_HSA|NP_001004426.1	PTHR24139	FAMILY NOT NAMED	0	1157.4	403-397
OG0015583|HSAP|Homo_sapiens_HSA|NP_001275634.1	PTHR24416:SF46	MAST/STEM CELL GROWTH FACTOR RECEPTOR KIT	4.1e-278	925.8	6-935
OG0000999|DMEL|Drosophila_melanogaster_DME|NP_001287414.1	PTHR14130:SF14	RHO GTPASE-ACTIVATING PROTEIN 92B	7.1e-126	422.1	19-738
OG0000678|DMEL|Drosophila_melanogaster_DME|NP_001027400.1	PTHR23110:SF74	LONGITUDINALS LACKING PROTEIN, ISOFORMS F/I/K/T	1.5e-214	715.3	1-652
OG0003656|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_037217-T1	PTHR21716:SF4	TRANSMEMBRANE PROTEIN 245	2.2e-231	770.3	20-809
OG0001098|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_001613-T1	PTHR34153:SF5	SI:CH211-262H13.3-RELATED	3.1e-35	122.7	170-346
OG0001643|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_010825-T2	PTHR43718	FAMILY NOT NAMED	0	1334.3	9-867
OG0001716|HSAP|Homo_sapiens_HSA|NP_001123654.1	PTHR43888:SF9	DNAJ HOMOLOG SUBFAMILY A MEMBER 4	1.2e-259	861.0	1-397
OG0011850|HSAP|Homo_sapiens_HSA|NP_001180466.1	PTHR16296:SF3	COMPLEX I ASSEMBLY FACTOR TMEM126B, MITOCHONDRIAL	2.3e-122	407.0	12-210
OG0000302|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_008032-T1	PTHR23167:SF46	MICAL-LIKE PROTEIN 2	1.7e-104	351.7	5-1178
OG0016681|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_029517-T1	PTHR24356:SF315	PROTEIN KINASE C-RELATED	1.5e-25	90.2	14-75
OG0007819|HSAP|Homo_sapiens_HSA|NP_001077377.1	PTHR22997:SF3	PROTEIN KINTOUN	2.5e-247	824.1	1-789
OG0003209|DMEL|Drosophila_melanogaster_DME|NP_608531.1	PTHR10057:SF0	TRANSLOCATOR PROTEIN	9.4e-62	207.9	9-167
OG0001911|DMEL|Drosophila_melanogaster_DME|NP_001261369.1	PTHR28664:SF4	SUBFAMILY NOT NAMED	2.8e-196	654.6	1-857
OG0006246|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_039826-T1	PTHR23183	NOP14	2.6e-222	741.2	29-792
OG0000044|HSAP|Homo_sapiens_HSA|NP_001172028.1	PTHR46958	FAMILY NOT NAMED	2.2e-300	999.0	1-759
OG0003717|DMEL|Drosophila_melanogaster_DME|NP_001163705.1	PTHR13016:SF2	AMME SYNDROME CANDIDATE GENE 1 PROTEIN	3.1e-102	343.0	32-231
OG0001271|DMEL|Drosophila_melanogaster_DME|NP_001286046.1	PTHR12460:SF17	REGULATION OF NUCLEAR PRE-MRNA DOMAIN-CONTAINING PROTEIN 2	3.3e-164	549.5	1-758
OG0006063|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_035100-T1	PTHR13101	PHOSPHOMEVALONATE KINASE	3.9e-63	213.0	1-152
OG0001920|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_029252-T1	PTHR12632	TRANSCRIPTION FACTOR NF-Y ALPHA-RELATED	1.4e-47	163.8	34-271
OG0001972|HSAP|Homo_sapiens_HSA|NP_001186390.1	PTHR12298	PCDC2  PROGRAMMED CELL DEATH PROTEIN 2 -RELATED	5.9e-75	253.1	6-205
OG0002506|DMEL|Drosophila_melanogaster_DME|NP_001137613.1	PTHR46152:SF2	NF-KAPPA-B INHIBITOR-INTERACTING RAS-LIKE PROTEIN 2	6.4e-77	257.9	6-200
OG0000936|HSAP|Homo_sapiens_HSA|NP_000537.3	PTHR11447:SF6	CELLULAR TUMOR ANTIGEN P53	1.3e-209	696.2	1-393
OG0007721|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_027146-T1	PTHR24390:SF124	TISSUE-RESIDENT T-CELL TRANSCRIPTION REGULATOR PROTEIN ZNF683	7.3e-77	259.3	263-401
OG0002172|DMEL|Drosophila_melanogaster_DME|NP_001262910.1	PTHR23355:SF35	EXOSOME COMPLEX EXONUCLEASE RRP44	0	1265.2	1-949
OG0000482|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_007659-T1	PTHR10361:SF28	RH04535P	1.3e-87	295.3	126-469
OG0004677|DMEL|Drosophila_melanogaster_DME|NP_001036342.1	PTHR12693	FAMILY NOT NAMED	1.2e-234	780.5	18-711
OG0000214|DMEL|Drosophila_melanogaster_DME|NP_001247212.1	PTHR11878	SODIUM/CALCIUM EXCHANGER	0	1041.7	89-949
OG0006946|HSAP|Homo_sapiens_HSA|NP_001129389.1	PTHR11247:SF1	DOLICHYLDIPHOSPHATASE 1	1.4e-59	201.8	156-154
OG0010469|HSAP|Homo_sapiens_HSA|NP_000556.1	PTHR23036:SF98	INTERLEUKIN-6 RECEPTOR SUBUNIT ALPHA	3.7e-155	518.1	1-464
OG0000758|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_003880-T1	PTHR12307	PROTEIN PHOSPHATASE 1 BINDING PROTEIN	5.7e-69	233.7	126-390
OG0000357|HSAP|Homo_sapiens_HSA|NP_001012418.2	PTHR24347:SF379	MYOSIN LIGHT CHAIN KINASE FAMILY MEMBER 4	2.6e-240	799.9	30-380
OG0008739|HSAP|Homo_sapiens_HSA|NP_001094382.1	PTHR35068	FAMILY NOT NAMED	4.3e-227	754.9	1-372
OG0006277|HSAP|Homo_sapiens_HSA|NP_001269348.1	PTHR12653	NADH-UBIQUINONE OXIDOREDUCTASE 13 KD-B SUBUNIT	3.8e-37	127.6	6-100
OG0000620|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_001878-T1	PTHR24366:SF79	SUBFAMILY NOT NAMED	2.7e-50	172.0	124-549
OG0000178|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_000751-T1	PTHR10974:SF65	SUBFAMILY NOT NAMED	3.7e-177	591.2	31-710
OG0000103|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_028357-T1	PTHR11571:SF206	HEMATOPOIETIC PROSTAGLANDIN D SYNTHASE	2.1e-66	224.3	1-205
OG0000131|HSAP|Homo_sapiens_HSA|NP_001119526.1	PTHR23122:SF7	PERIPHERAL PLASMA MEMBRANE PROTEIN CASK	0	1174.7	210-898
OG0000654|HSAP|Homo_sapiens_HSA|NP_001243496.1	PTHR18945:SF385	NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT BETA-4	8.6e-43	147.5	25-120
OG0006124|DMEL|Drosophila_melanogaster_DME|NP_001287235.1	PTHR45991	FAMILY NOT NAMED	4.6e-143	477.8	5-412
OG0000446|HSAP|Homo_sapiens_HSA|NP_001005476.1	PTHR10372	PLAKOPHILLIN-RELATED	0	1129.8	149-1076
OG0013856|DMEL|Drosophila_melanogaster_DME|NP_572860.2	PTHR24390:SF111	CTCF-RELATED	3.3e-26	93.0	115-235
OG0002394|HSAP|Homo_sapiens_HSA|NP_003960.1	PTHR24068:SF172	NEDD8-CONJUGATING ENZYME UBC12	4.4e-117	388.5	19-183
OG0007965|HSAP|Homo_sapiens_HSA|NP_001305799.1	PTHR34090	FAMILY NOT NAMED	4e-34	117.8	2-73
OG0000294|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_010830-T1	PTHR12242	UNCHARACTERIZED	6.7e-10	39.3	22-86
OG0000078|HSAP|Homo_sapiens_HSA|NP_001070253.1	PTHR11785:SF398	Y+L AMINO ACID TRANSPORTER 2	0	1049.3	24-514
OG0000081|DMEL|Drosophila_melanogaster_DME|NP_001036356.1	PTHR24012:SF720	ARREST, ISOFORM B-RELATED	1e-169	565.8	287-891
OG0002311|HSAP|Homo_sapiens_HSA|NP_006230.2	PTHR45668:SF2	SERINE/THREONINE-PROTEIN PHOSPHATASE WITH EF-HANDS 2	0	1317.7	1-736
OG0001143|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_026166-T1	PTHR11405:SF38	CARBAMOYL-PHOSPHATE SYNTHASE [AMMONIA], MITOCHONDRIAL	0	1699.8	238-1374
OG0000148|HSAP|Homo_sapiens_HSA|NP_001007526.3	PTHR45013	FAMILY NOT NAMED	0	2724.6	2-1430
OG0001151|DMEL|Drosophila_melanogaster_DME|NP_001262931.1	PTHR15683:SF8	SCAFFOLD ATTACHMENT FACTOR B, ISOFORM B	9.2e-43	147.3	1-267
OG0000050|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_001802-T1	PTHR10024	SYNAPTOTAGMIN	3.5e-25	89.5	47-147
OG0004655|DMEL|Drosophila_melanogaster_DME|NP_001286326.1	PTHR13315:SF2	METALLOPHOSPHOESTERASE, ISOFORM E	1.1e-117	393.2	7-351
OG0001089|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_039271-T1	PTHR15711:SF15	SIGNAL-INDUCED PROLIFERATION-ASSOCIATED 1-LIKE PROTEIN 3	0	1089.5	1156-1102
OG0002474|DMEL|Drosophila_melanogaster_DME|NP_001261603.1	PTHR13466:SF0	SUBFAMILY NOT NAMED	1.8e-147	493.1	155-886
OG0010970|DMEL|Drosophila_melanogaster_DME|NP_788400.1	PTHR20844	MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION, SUBUNIT 9	1.8e-36	126.1	47-142
OG0003242|HSAP|Homo_sapiens_HSA|NP_001182225.1	PTHR22089	FAMILY NOT NAMED	1.3e-80	271.8	18-440
OG0006291|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_000586-T1	PTHR12869	SMALL SEVEN TRANSMEMBRANE DOMAIN-CONTAINING PROTEIN	3.5e-89	299.2	1-221
OG0000683|DMEL|Drosophila_melanogaster_DME|NP_573316.1	PTHR10333:SF91	INHIBITOR OF GROWTH PROTEIN 3	3.6e-156	521.1	1-686
OG0000050|DMEL|Drosophila_melanogaster_DME|NP_001188832.1	PTHR10024:SF206	MIP05618P	5.7e-111	371.4	31-489
OG0006945|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_013513-T1	PTHR15263	I-KAPPA-B-LIKE PROTEIN  IKBL	1.3e-56	193.0	7-358
OG0009504|HSAP|Homo_sapiens_HSA|NP_001304969.1	PTHR24383:SF12	ZINC FINGER PROTEIN 618	0	1825.4	28-921
OG0007401|HSAP|Homo_sapiens_HSA|NP_001338525.1	PTHR21683:SF10	SUBFAMILY NOT NAMED	5.7e-30	104.9	18-219
OG0001614|HSAP|Homo_sapiens_HSA|NP_000783.2	PTHR11781:SF19	TYPE I IODOTHYRONINE DEIODINASE	2.3e-100	335.8	7-248
OG0000626|HSAP|Homo_sapiens_HSA|XP_011510782.1	PTHR14453:SF89	POLY [ADP-RIBOSE] POLYMERASE 15	1.2e-134	451.0	20-354
OG0000758|DMEL|Drosophila_melanogaster_DME|NP_001261842.1	PTHR12307:SF39	PROTEIN PHOSPHATASE 1 REGULATORY SUBUNIT	8.9e-139	463.2	33-377
OG0003134|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_022555-T1	PTHR22572:SF104	MANNOSE-1-PHOSPHATE GUANYLTRANSFERASE ALPHA	2.1e-186	619.9	2-423
OG0000434|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_009388-T1	PTHR18916:SF67	CAP-GLY DOMAIN-CONTAINING LINKER PROTEIN 1A	5.6e-36	124.3	8-218
OG0001920|HSAP|Homo_sapiens_HSA|NP_002496.1	PTHR12632:SF6	NUCLEAR TRANSCRIPTION FACTOR Y SUBUNIT ALPHA	1.6e-64	219.3	1-337
OG0002172|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_033284-T1	PTHR23355:SF35	EXOSOME COMPLEX EXONUCLEASE RRP44	5.3e-293	975.4	2-644
OG0012319|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_001752-T1	PTHR16083	LEUCINE RICH REPEAT CONTAINING PROTEIN	9e-31	107.7	239-386
OG0000244|HSAP|Homo_sapiens_HSA|NP_001105.1	PTHR45627	FAMILY NOT NAMED	0	1230.0	5-1075
OG0000628|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_003607-T1	PTHR46343	FAMILY NOT NAMED	3e-54	185.0	216-103
OG0001915|HSAP|Homo_sapiens_HSA|NP_079368.3	PTHR11051:SF8	PROTEIN-GLUCOSYLGALACTOSYLHYDROXYLYSINE GLUCOSIDASE	5.6e-250	832.2	19-696
OG0002027|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_006712-T1	PTHR12867:SF7	BIFUNCTIONAL UDP-N-ACETYLGLUCOSAMINE TRANSFERASE AND DEUBIQUITINASE ALG13-RELATED	2.5e-29	102.8	24-523
OG0007601|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_012502-T1	PTHR24243:SF201	NEUROPEPTIDE RECEPTOR FAMILY	4.3e-26	91.9	84-190
OG0006124|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_026371-T1	PTHR45991	FAMILY NOT NAMED	2e-94	317.5	12-236
OG0001546|HSAP|Homo_sapiens_HSA|NP_001035037.1	PTHR22957:SF355	TBC (TRE-2/BUB2/CDC16) DOMAIN FAMILY	0	1021.0	146-1147
OG0000012|HSAP|Homo_sapiens_HSA|NP_001017440.1	PTHR46311:SF3	CALCIUM-BINDING PROTEIN 8	3.7e-153	507.8	1-219
OG0000172|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_004577-T1	PTHR23119:SF5	DISKS LARGE HOMOLOG 1	1e-44	153.3	70-66
OG0003167|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_006142-T1	PTHR22774:SF17	UHRF1-BINDING PROTEIN 1-LIKE	6e-237	790.1	1-1465
OG0001216|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_024620-T1	PTHR23226:SF139	FI01106P-RELATED	1.4e-93	315.6	142-136
OG0002390|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_019468-T1	PTHR23306:SF17	TUMOR SUSCEPTIBILITY GENE 101 PROTEIN	1.3e-71	242.1	2-154
OG0000357|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_008133-T1	PTHR47633:SF1	MYOSIN LIGHT CHAIN KINASE, SMOOTH MUSCLE	0	1027.0	1026-990
OG0000050|HSAP|Homo_sapiens_HSA|NP_001129277.1	PTHR10024:SF239	SYNAPTOTAGMIN-1	1.3e-265	881.3	24-419
OG0000257|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_014805-T1	PTHR10725:SF32	DNA TRANSPOSASE THAP9	2.2e-13	49.7	2-167
OG0002146|HSAP|Homo_sapiens_HSA|NP_001306172.1	PTHR21502:SF6	RILP-LIKE PROTEIN 1	8.9e-205	680.4	3-368
OG0006666|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_010905-T1	PTHR24559:SF256	SUBFAMILY NOT NAMED	3.1e-12	45.9	19-70
OG0011174|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_005070-T1	PTHR11604	PROFILIN	0.00077	19.8	1-140
OG0004536|DMEL|Drosophila_melanogaster_DME|NP_569850.1	PTHR10584:SF230	RIBOKINASE	1.3e-120	402.9	1-303
OG0000620|HSAP|Homo_sapiens_HSA|NP_001317035.1	PTHR45842:SF10	LEUCINE-RICH REPEAT AND FIBRONECTIN TYPE-III DOMAIN-CONTAINING PROTEIN 5	3.6e-300	997.8	1-463
OG0003423|HSAP|Homo_sapiens_HSA|NP_036546.2	PTHR12472	RAB3-GAP REGULATORY DOMAIN	0	2128.1	1-1389
OG0007812|DMEL|Drosophila_melanogaster_DME|NP_001287236.1	PTHR32001	FAMILY NOT NAMED	3.9e-47	159.7	8-135
OG0006483|HSAP|Homo_sapiens_HSA|NP_057147.2	PTHR11845:SF13	HD DOMAIN-CONTAINING PROTEIN 2	1.6e-82	276.8	10-200
OG0000755|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_002226-T1	PTHR24073:SF387	RAS-RELATED PROTEIN RAB-4B	2.6e-105	351.3	6-205
OG0004707|DMEL|Drosophila_melanogaster_DME|NP_609320.2	PTHR10799:SF845	SWI/SNF-RELATED MATRIX-ASSOCIATED ACTIN-DEPENDENT REGULATOR OF CHROMATIN SUBFAMILY A CONTAINING DEAD/H BOX 1	5.2e-243	809.8	27-820
OG0000173|HSAP|Homo_sapiens_HSA|NP_001035714.1	PTHR23055:SF87	NEUROCALCIN-DELTA	3.7e-137	454.3	1-193
OG0000036|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_004086-T1	PTHR22923:SF90	SUBFAMILY NOT NAMED	1e-59	202.2	44-262
OG0006647|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_020751-T1	PTHR43599:SF2	MULTIFUNCTIONAL PROTEIN ADE2	1e-245	819.0	4-420
OG0004219|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_028984-T1	PTHR12442:SF5	WD REPEAT-CONTAINING PROTEIN 63	5.5e-207	690.1	576-490
OG0002875|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_000587-T1	PTHR15574:SF21	DDB1 AND CUL4-ASSOCIATED FACTOR 8	1.8e-192	640.7	310-757
OG0004839|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_012361-T1	PTHR11782:SF54	SUBFAMILY NOT NAMED	3.3e-109	366.3	6-474
OG0000214|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_006076-T1	PTHR11878:SF44	NA/CA-EXCHANGE PROTEIN, ISOFORM G	1.4e-226	754.9	1-526
